0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	0,000000e+00	
0,000000e+00	4,716684e-26	5,370757e-25	5,393994e-24	5,139005e-23	4,670548e-22	4,050931e-21	3,352588e-20	2,647194e-19	1,993993e-18	1,432643e-17	9,816902e-17	6,414794e-16	3,996817e-15	2,374232e-14	1,344514e-13	7,257703e-13	3,734089e-12	1,830980e-11	8,555794e-11	3,809605e-10	1,616256e-09	6,533102e-09	2,515815e-08	9,229110e-08	3,225050e-07	1,073455e-06	3,403124e-06	1,027535e-05	2,954740e-05	8,091444e-05	2,110078e-04	5,239860e-04	1,239006e-03	2,789616e-03	5,980249e-03	1,220632e-02	2,372081e-02	4,388763e-02	7,730597e-02	1,296382e-01	2,069637e-01	3,145494e-01	4,551043e-01	6,268369e-01	8,218925e-01	1,025860e+00	1,218907e+00	1,378669e+00	1,484412e+00	1,521432e+00	1,484412e+00	1,378669e+00	1,218907e+00	1,025860e+00	8,218925e-01	6,268369e-01	4,551043e-01	3,145494e-01	2,069637e-01	1,296382e-01	7,730597e-02	4,388763e-02	2,372081e-02	1,220632e-02	5,980249e-03	2,789616e-03	1,239006e-03	5,239860e-04	2,110078e-04	8,091444e-05	2,954740e-05	1,027535e-05	3,403124e-06	1,073455e-06	3,225050e-07	9,229110e-08	2,515815e-08	6,533102e-09	1,616256e-09	3,809605e-10	8,555794e-11	1,830980e-11	3,734089e-12	7,257703e-13	1,344514e-13	2,374232e-14	3,996817e-15	6,414794e-16	9,816901e-17	1,432642e-17	1,993997e-18	2,647210e-19	3,352534e-20	4,050687e-21	4,669935e-22	5,134580e-23	5,353494e-24	4,929729e-25	0,000000e+00	
0,000000e+00	5,370757e-25	6,106413e-24	6,108233e-23	5,796198e-22	5,248195e-21	4,536290e-20	3,742412e-19	2,946442e-18	2,213531e-17	1,586544e-16	1,084768e-15	7,074279e-15	4,399807e-14	2,609390e-13	1,475531e-12	7,954522e-12	4,087815e-11	2,002334e-10	9,347798e-10	4,158826e-09	1,763129e-08	7,122205e-08	2,741126e-07	1,005070e-06	3,510648e-06	1,168084e-05	3,701949e-05	1,117460e-04	3,212592e-04	8,795885e-04	2,293421e-03	5,694416e-03	1,346351e-02	3,031061e-02	6,497452e-02	1,326140e-01	2,577038e-01	4,767880e-01	8,398311e-01	1,408351e+00	2,248399e+00	3,417207e+00	4,944217e+00	6,809982e+00	8,929172e+00	1,114522e+01	1,324266e+01	1,497847e+01	1,612737e+01	1,652960e+01	1,612737e+01	1,497847e+01	1,324266e+01	1,114522e+01	8,929172e+00	6,809982e+00	4,944217e+00	3,417207e+00	2,248399e+00	1,408351e+00	8,398311e-01	4,767880e-01	2,577038e-01	1,326140e-01	6,497452e-02	3,031061e-02	1,346351e-02	5,694416e-03	2,293421e-03	8,795885e-04	3,212592e-04	1,117460e-04	3,701949e-05	1,168084e-05	3,510648e-06	1,005070e-06	2,741126e-07	7,122205e-08	1,763129e-08	4,158826e-09	9,347798e-10	2,002334e-10	4,087815e-11	7,954522e-12	1,475531e-12	2,609390e-13	4,399807e-14	7,074279e-15	1,084768e-15	1,586544e-16	2,213535e-17	2,946460e-18	3,742350e-19	4,536012e-20	5,247479e-21	5,790979e-22	6,060264e-23	5,587633e-24	0,000000e+00	
0,000000e+00	5,393994e-24	6,108233e-23	6,105946e-22	5,791906e-21	5,242661e-20	4,530213e-19	3,736428e-18	2,941040e-17	2,209004e-16	1,582995e-15	1,082154e-14	7,056140e-14	4,387916e-13	2,602014e-12	1,471197e-11	7,930373e-11	4,075047e-10	1,995925e-09	9,317240e-09	4,144980e-08	1,757166e-07	7,097786e-07	2,731617e-06	1,001548e-05	3,498239e-05	1,163925e-04	3,688685e-04	1,113435e-03	3,200968e-03	8,763943e-03	2,285067e-02	5,673623e-02	1,341425e-01	3,019954e-01	6,473614e-01	1,321271e+00	2,567569e+00	4,750354e+00	8,367434e+00	1,403173e+01	2,240132e+01	3,404644e+01	4,926043e+01	6,784953e+01	8,896360e+01	1,110428e+02	1,319401e+02	1,492345e+02	1,606814e+02	1,646889e+02	1,606814e+02	1,492345e+02	1,319401e+02	1,110428e+02	8,896360e+01	6,784953e+01	4,926043e+01	3,404644e+01	2,240132e+01	1,403173e+01	8,367434e+00	4,750354e+00	2,567569e+00	1,321271e+00	6,473614e-01	3,019954e-01	1,341425e-01	5,673623e-02	2,285067e-02	8,763943e-03	3,200968e-03	1,113435e-03	3,688685e-04	1,163925e-04	3,498239e-05	1,001548e-05	2,731617e-06	7,097786e-07	1,757166e-07	4,144980e-08	9,317240e-09	1,995925e-09	4,075047e-10	7,930373e-11	1,471197e-11	2,602014e-12	4,387916e-13	7,056140e-14	1,082154e-14	1,582995e-15	2,209008e-16	2,941058e-17	3,736371e-18	4,529947e-19	5,241975e-20	5,786902e-21	6,060068e-22	5,610731e-23	0,000000e+00	
0,000000e+00	5,139005e-23	5,796198e-22	5,791906e-21	5,493708e-20	4,972612e-19	4,296768e-18	3,543820e-17	2,789389e-16	2,095070e-15	1,501331e-14	1,026316e-13	6,691988e-13	4,161431e-12	2,467691e-11	1,395241e-10	7,520898e-10	3,864618e-09	1,892851e-08	8,836044e-08	3,930897e-07	1,666406e-06	6,731160e-06	2,590514e-05	9,498110e-05	3,317525e-04	1,103796e-03	3,498124e-03	1,055913e-02	3,035598e-02	8,311171e-02	2,167012e-01	5,380501e-01	1,272121e+00	2,863929e+00	6,139156e+00	1,253007e+01	2,434916e+01	4,504927e+01	7,935130e+01	1,330678e+02	2,124395e+02	3,228742e+02	4,671538e+02	6,434407e+02	8,436729e+02	1,053057e+03	1,251234e+03	1,415243e+03	1,523797e+03	1,561803e+03	1,523797e+03	1,415243e+03	1,251234e+03	1,053057e+03	8,436729e+02	6,434407e+02	4,671538e+02	3,228742e+02	2,124395e+02	1,330678e+02	7,935130e+01	4,504927e+01	2,434916e+01	1,253007e+01	6,139156e+00	2,863929e+00	1,272121e+00	5,380501e-01	2,167012e-01	8,311171e-02	3,035598e-02	1,055913e-02	3,498124e-03	1,103796e-03	3,317525e-04	9,498110e-05	2,590514e-05	6,731160e-06	1,666406e-06	3,930897e-07	8,836044e-08	1,892851e-08	3,864618e-09	7,520898e-10	1,395241e-10	2,467691e-11	4,161431e-12	6,691988e-13	1,026316e-13	1,501331e-14	2,095073e-15	2,789405e-16	3,543770e-17	4,296527e-18	4,971992e-19	5,489186e-20	5,750554e-21	5,346343e-22	0,000000e+00	
0,000000e+00	4,670548e-22	5,248195e-21	5,242661e-20	4,972612e-19	4,500941e-18	3,889209e-17	3,207685e-16	2,524821e-15	1,896362e-14	1,358940e-13	9,289802e-13	6,057333e-12	3,766778e-11	2,233671e-10	1,262928e-09	6,807690e-09	3,498142e-08	1,713357e-07	7,998158e-07	3,558151e-06	1,508391e-05	6,092893e-05	2,344876e-04	8,597489e-04	3,002956e-03	9,991346e-03	3,166434e-02	9,557921e-02	2,747767e-01	7,523119e-01	1,961540e+00	4,870333e+00	1,151501e+01	2,592378e+01	5,557056e+01	1,134200e+02	2,204043e+02	4,077781e+02	7,182740e+02	1,204506e+03	1,922965e+03	2,922601e+03	4,228594e+03	5,824312e+03	7,636778e+03	9,532088e+03	1,132595e+04	1,281053e+04	1,379314e+04	1,413716e+04	1,379314e+04	1,281053e+04	1,132595e+04	9,532088e+03	7,636778e+03	5,824312e+03	4,228594e+03	2,922601e+03	1,922965e+03	1,204506e+03	7,182740e+02	4,077781e+02	2,204043e+02	1,134200e+02	5,557056e+01	2,592378e+01	1,151501e+01	4,870333e+00	1,961540e+00	7,523119e-01	2,747767e-01	9,557921e-02	3,166434e-02	9,991346e-03	3,002956e-03	8,597489e-04	2,344876e-04	6,092893e-05	1,508391e-05	3,558151e-06	7,998158e-07	1,713357e-07	3,498142e-08	6,807690e-09	1,262928e-09	2,233671e-10	3,766778e-11	6,057333e-12	9,289802e-13	1,358940e-13	1,896365e-14	2,524835e-15	3,207645e-16	3,889001e-17	4,500405e-18	4,968707e-19	5,207061e-20	4,859799e-21	0,000000e+00	
0,000000e+00	4,050931e-21	4,536290e-20	4,530213e-19	4,296768e-18	3,889209e-17	3,360629e-16	2,771739e-15	2,181688e-14	1,638646e-13	1,174264e-12	8,027367e-12	5,234189e-11	3,254911e-10	1,930142e-09	1,091314e-08	5,882634e-08	3,022806e-07	1,480545e-06	6,911370e-06	3,074674e-05	1,303434e-04	5,265010e-04	2,026264e-03	7,429301e-03	2,594930e-02	8,633779e-02	2,736198e-01	8,259253e-01	2,374419e+00	6,500930e+00	1,695020e+01	4,208588e+01	9,950442e+01	2,240145e+02	4,802006e+02	9,800938e+02	1,904575e+03	3,523724e+03	6,206806e+03	1,040847e+04	1,661688e+04	2,525501e+04	3,654045e+04	5,032950e+04	6,599151e+04	8,236941e+04	9,787066e+04	1,106993e+05	1,191904e+05	1,221631e+05	1,191904e+05	1,106993e+05	9,787066e+04	8,236941e+04	6,599151e+04	5,032950e+04	3,654045e+04	2,525501e+04	1,661688e+04	1,040847e+04	6,206806e+03	3,523724e+03	1,904575e+03	9,800938e+02	4,802006e+02	2,240145e+02	9,950442e+01	4,208588e+01	1,695020e+01	6,500930e+00	2,374419e+00	8,259253e-01	2,736198e-01	8,633779e-02	2,594930e-02	7,429301e-03	2,026264e-03	5,265010e-04	1,303434e-04	3,074674e-05	6,911370e-06	1,480545e-06	3,022806e-07	5,882634e-08	1,091314e-08	1,930142e-09	3,254911e-10	5,234189e-11	8,027367e-12	1,174264e-12	1,638648e-13	2,181701e-14	2,771707e-15	3,360456e-16	3,888767e-17	4,293542e-18	4,500896e-19	4,215692e-20	0,000000e+00	
0,000000e+00	3,352588e-20	3,742412e-19	3,736428e-18	3,543820e-17	3,207685e-16	2,771739e-15	2,286048e-14	1,799399e-13	1,351517e-12	9,685089e-12	6,620830e-11	4,317079e-10	2,684608e-09	1,591960e-08	9,001054e-08	4,851951e-07	2,493192e-06	1,221146e-05	5,700473e-05	2,535983e-04	1,075070e-03	4,342576e-03	1,671262e-02	6,127691e-02	2,140301e-01	7,121153e-01	2,256821e+00	6,812250e+00	1,958427e+01	5,361985e+01	1,398058e+02	3,471256e+02	8,207156e+02	1,847679e+03	3,960711e+03	8,083847e+03	1,570900e+04	2,906379e+04	5,119394e+04	8,584943e+04	1,370566e+05	2,083041e+05	3,013869e+05	4,151193e+05	5,443002e+05	6,793856e+05	8,072404e+05	9,130515e+05	9,830861e+05	1,007605e+06	9,830861e+05	9,130515e+05	8,072404e+05	6,793856e+05	5,443002e+05	4,151193e+05	3,013869e+05	2,083041e+05	1,370566e+05	8,584943e+04	5,119394e+04	2,906379e+04	1,570900e+04	8,083847e+03	3,960711e+03	1,847679e+03	8,207156e+02	3,471256e+02	1,398058e+02	5,361985e+01	1,958427e+01	6,812250e+00	2,256821e+00	7,121153e-01	2,140301e-01	6,127691e-02	1,671262e-02	4,342576e-03	1,075070e-03	2,535983e-04	5,700473e-05	1,221146e-05	2,493192e-06	4,851951e-07	9,001054e-08	1,591960e-08	2,684608e-09	4,317079e-10	6,620830e-11	9,685087e-12	1,351519e-12	1,799409e-13	2,286024e-14	2,771602e-15	3,207335e-16	3,541270e-17	3,713332e-18	3,489387e-19	0,000000e+00	
0,000000e+00	2,647194e-19	2,946442e-18	2,941040e-17	2,789389e-16	2,524821e-15	2,181688e-14	1,799399e-13	1,416353e-12	1,063819e-11	7,623446e-11	5,211488e-10	3,398136e-09	2,113163e-08	1,253099e-07	7,085127e-07	3,819194e-06	1,962510e-05	9,612238e-05	4,487128e-04	1,996203e-03	8,462442e-03	3,418272e-02	1,315540e-01	4,823440e-01	1,684749e+00	5,605456e+00	1,776471e+01	5,362307e+01	1,541589e+02	4,220724e+02	1,100491e+03	2,732425e+03	6,460325e+03	1,454415e+04	3,117704e+04	6,363263e+04	1,236546e+05	2,287779e+05	4,029771e+05	6,757705e+05	1,078852e+06	1,639682e+06	2,372390e+06	3,267644e+06	4,284501e+06	5,347836e+06	6,354254e+06	7,187155e+06	7,738437e+06	7,931442e+06	7,738437e+06	7,187155e+06	6,354254e+06	5,347836e+06	4,284501e+06	3,267644e+06	2,372390e+06	1,639682e+06	1,078852e+06	6,757705e+05	4,029771e+05	2,287779e+05	1,236546e+05	6,363263e+04	3,117704e+04	1,454415e+04	6,460325e+03	2,732425e+03	1,100491e+03	4,220724e+02	1,541589e+02	5,362307e+01	1,776471e+01	5,605456e+00	1,684749e+00	4,823440e-01	1,315540e-01	3,418272e-02	8,462442e-03	1,996203e-03	4,487128e-04	9,612238e-05	1,962510e-05	3,819194e-06	7,085127e-07	1,253099e-07	2,113163e-08	3,398136e-09	5,211488e-10	7,623445e-11	1,063820e-11	1,416361e-12	1,799382e-13	2,181585e-14	2,524556e-15	2,787461e-16	2,923635e-17	2,755511e-18	0,000000e+00	
0,000000e+00	1,993993e-18	2,213531e-17	2,209004e-16	2,095070e-15	1,896362e-14	1,638646e-13	1,351517e-12	1,063819e-11	7,990339e-11	5,725990e-10	3,914375e-09	2,552365e-08	1,587217e-07	9,412169e-07	5,321732e-06	2,868652e-05	1,474072e-04	7,219917e-04	3,370364e-03	1,499386e-02	6,356310e-02	2,567535e-01	9,881306e-01	3,622992e+00	1,265453e+01	4,210387e+01	1,334348e+02	4,027755e+02	1,157924e+03	3,170287e+03	8,266055e+03	2,052391e+04	4,852508e+04	1,092447e+05	2,341784e+05	4,779604e+05	9,288002e+05	1,718407e+06	3,026861e+06	5,075879e+06	8,103520e+06	1,231606e+07	1,781961e+07	2,454408e+07	3,218194e+07	4,016891e+07	4,772837e+07	5,398448e+07	5,812530e+07	5,957500e+07	5,812530e+07	5,398448e+07	4,772837e+07	4,016891e+07	3,218194e+07	2,454408e+07	1,781961e+07	1,231606e+07	8,103520e+06	5,075879e+06	3,026861e+06	1,718407e+06	9,288002e+05	4,779604e+05	2,341784e+05	1,092447e+05	4,852508e+04	2,052391e+04	8,266055e+03	3,170287e+03	1,157924e+03	4,027755e+02	1,334348e+02	4,210387e+01	1,265453e+01	3,622992e+00	9,881306e-01	2,567535e-01	6,356310e-02	1,499386e-02	3,370364e-03	7,219917e-04	1,474072e-04	2,868652e-05	5,321732e-06	9,412169e-07	1,587217e-07	2,552365e-08	3,914375e-09	5,725989e-10	7,990349e-11	1,063824e-11	1,351505e-12	1,638572e-13	1,896171e-14	2,093675e-15	2,196457e-16	2,075776e-17	0,000000e+00	
