1,646167e-19	1,509402e-18	1,254196e-17	9,444001e-17	6,444307e-16	3,984980e-15	2,233088e-14	1,626944e-20	1,816536e-19	1,837999e-18	1,685297e-17	1,400352e-16	1,054454e-15	7,195281e-15	4,449361e-14	2,493316e-13	1,646167e-19	1,837999e-18	1,859716e-17	1,705209e-16	1,416897e-15	1,066913e-14	7,280296e-14	4,501932e-13	2,522776e-12	1,509402e-18	1,685297e-17	1,705209e-16	1,563539e-15	1,299180e-14	9,782724e-14	6,675442e-13	4,127907e-12	2,313181e-11	1,254196e-17	1,400352e-16	1,416897e-15	1,299180e-14	1,079518e-13	8,128690e-13	5,546777e-12	3,429973e-11	1,922075e-10	9,444001e-17	1,054454e-15	1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	
1,837999e-18	1,685297e-17	1,400352e-16	1,054454e-15	7,195281e-15	4,449361e-14	2,493316e-13	1,646167e-19	1,837999e-18	1,859716e-17	1,705209e-16	1,416897e-15	1,066913e-14	7,280296e-14	4,501932e-13	2,522776e-12	1,509402e-18	1,685297e-17	1,705209e-16	1,563539e-15	1,299180e-14	9,782724e-14	6,675442e-13	4,127907e-12	2,313181e-11	1,254196e-17	1,400352e-16	1,416897e-15	1,299180e-14	1,079518e-13	8,128690e-13	5,546777e-12	3,429973e-11	1,922075e-10	9,444001e-17	1,054454e-15	1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	2,582743e-10	1,447307e-09	6,444307e-16	7,195281e-15	7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	
1,859716e-17	1,705209e-16	1,416897e-15	1,066913e-14	7,280296e-14	4,501932e-13	2,522776e-12	1,509402e-18	1,685297e-17	1,705209e-16	1,563539e-15	1,299180e-14	9,782724e-14	6,675442e-13	4,127907e-12	2,313181e-11	1,254196e-17	1,400352e-16	1,416897e-15	1,299180e-14	1,079518e-13	8,128690e-13	5,546777e-12	3,429973e-11	1,922075e-10	9,444001e-17	1,054454e-15	1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	2,582743e-10	1,447307e-09	6,444307e-16	7,195281e-15	7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	1,762387e-09	9,875998e-09	3,984980e-15	4,449361e-14	4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	
1,705209e-16	1,563539e-15	1,299180e-14	9,782724e-14	6,675442e-13	4,127907e-12	2,313181e-11	1,254196e-17	1,400352e-16	1,416897e-15	1,299180e-14	1,079518e-13	8,128690e-13	5,546777e-12	3,429973e-11	1,922075e-10	9,444001e-17	1,054454e-15	1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	2,582743e-10	1,447307e-09	6,444307e-16	7,195281e-15	7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	1,762387e-09	9,875998e-09	3,984980e-15	4,449361e-14	4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	1,089811e-08	6,107042e-08	2,233088e-14	2,493316e-13	2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	
1,416897e-15	1,299180e-14	1,079518e-13	8,128690e-13	5,546777e-12	3,429973e-11	1,922075e-10	9,444001e-17	1,054454e-15	1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	2,582743e-10	1,447307e-09	6,444307e-16	7,195281e-15	7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	1,762387e-09	9,875998e-09	3,984980e-15	4,449361e-14	4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	1,089811e-08	6,107042e-08	2,233088e-14	2,493316e-13	2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	6,107042e-08	3,422241e-07	1,134006e-13	1,266155e-12	1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	
1,066913e-14	9,782724e-14	8,128690e-13	6,120840e-12	4,176680e-11	2,582743e-10	1,447307e-09	6,444307e-16	7,195281e-15	7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	1,762387e-09	9,875998e-09	3,984980e-15	4,449361e-14	4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	1,089811e-08	6,107042e-08	2,233088e-14	2,493316e-13	2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	6,107042e-08	3,422241e-07	1,134006e-13	1,266155e-12	1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	3,101275e-07	1,737881e-06	5,218604e-13	5,826743e-12	5,895588e-11	5,405777e-10	4,491784e-09	3,382278e-08	2,307967e-07	
7,280296e-14	6,675442e-13	5,546777e-12	4,176680e-11	2,850043e-10	1,762387e-09	9,875998e-09	3,984980e-15	4,449361e-14	4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	1,089811e-08	6,107042e-08	2,233088e-14	2,493316e-13	2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	6,107042e-08	3,422241e-07	1,134006e-13	1,266155e-12	1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	3,101275e-07	1,737881e-06	5,218604e-13	5,826743e-12	5,895588e-11	5,405777e-10	4,491784e-09	3,382278e-08	2,307967e-07	1,427182e-06	7,997590e-06	2,176322e-12	2,429935e-11	2,458646e-10	2,254379e-09	1,873215e-08	1,410517e-07	9,624948e-07	
4,501932e-13	4,127907e-12	3,429973e-11	2,582743e-10	1,762387e-09	1,089811e-08	6,107042e-08	2,233088e-14	2,493316e-13	2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	6,107042e-08	3,422241e-07	1,134006e-13	1,266155e-12	1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	3,101275e-07	1,737881e-06	5,218604e-13	5,826743e-12	5,895588e-11	5,405777e-10	4,491784e-09	3,382278e-08	2,307967e-07	1,427182e-06	7,997590e-06	2,176322e-12	2,429935e-11	2,458646e-10	2,254379e-09	1,873215e-08	1,410517e-07	9,624948e-07	5,951800e-06	3,335247e-05	8,224733e-12	9,183185e-11	9,291688e-10	8,519726e-09	7,079235e-08	5,330609e-07	3,637450e-06	
2,522776e-12	2,313181e-11	1,922075e-10	1,447307e-09	9,875998e-09	6,107042e-08	3,422241e-07	1,134006e-13	1,266155e-12	1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	3,101275e-07	1,737881e-06	5,218604e-13	5,826743e-12	5,895588e-11	5,405777e-10	4,491784e-09	3,382278e-08	2,307967e-07	1,427182e-06	7,997590e-06	2,176322e-12	2,429935e-11	2,458646e-10	2,254379e-09	1,873215e-08	1,410517e-07	9,624948e-07	5,951800e-06	3,335247e-05	8,224733e-12	9,183185e-11	9,291688e-10	8,519726e-09	7,079235e-08	5,330609e-07	3,637450e-06	2,249298e-05	1,260453e-04	2,816762e-11	3,145007e-10	3,182167e-09	2,917789e-08	2,424458e-07	1,825598e-06	1,245734e-05	
1,281115e-11	1,174678e-10	9,760672e-10	7,349710e-09	5,015225e-08	3,101275e-07	1,737881e-06	5,218604e-13	5,826743e-12	5,895588e-11	5,405777e-10	4,491784e-09	3,382278e-08	2,307967e-07	1,427182e-06	7,997590e-06	2,176322e-12	2,429935e-11	2,458646e-10	2,254379e-09	1,873215e-08	1,410517e-07	9,624948e-07	5,951800e-06	3,335247e-05	8,224733e-12	9,183185e-11	9,291688e-10	8,519726e-09	7,079235e-08	5,330609e-07	3,637450e-06	2,249298e-05	1,260453e-04	2,816762e-11	3,145007e-10	3,182167e-09	2,917789e-08	2,424458e-07	1,825598e-06	1,245734e-05	7,703273e-05	4,316730e-04	8,741948e-11	9,760672e-10	9,875998e-09	9,055491e-08	7,524415e-07	5,665826e-06	3,866192e-05	
